entity,label,source_title,source_url
Huangdi,PERSON,Seven Warring States,https://en.wikipedia.org/wiki/Seven_Warring_States
China,GPE,Seven Warring States,https://en.wikipedia.org/wiki/Seven_Warring_States
Qin Shi Huang,PERSON,Seven Warring States,https://en.wikipedia.org/wiki/Seven_Warring_States
the Qin dynasty,DATE,Seven Warring States,https://en.wikipedia.org/wiki/Seven_Warring_States
the next two millennia,DATE,Seven Warring States,https://en.wikipedia.org/wiki/Seven_Warring_States
the Seven Warring States,ORG,Seven Warring States,https://en.wikipedia.org/wiki/Seven_Warring_States
Spring and Autumn,DATE,Seven Warring States,https://en.wikipedia.org/wiki/Seven_Warring_States
the Western Zhou dynasty,DATE,Seven Warring States,https://en.wikipedia.org/wiki/Seven_Warring_States
Jin,GPE,Seven Warring States,https://en.wikipedia.org/wiki/Seven_Warring_States
403 BCE,DATE,Seven Warring States,https://en.wikipedia.org/wiki/Seven_Warring_States
Weilie,PERSON,Seven Warring States,https://en.wikipedia.org/wiki/Seven_Warring_States
Zhou,GPE,Seven Warring States,https://en.wikipedia.org/wiki/Seven_Warring_States
Han,GPE,Seven Warring States,https://en.wikipedia.org/wiki/Seven_Warring_States
Wu,GPE,Seven Warring States,https://en.wikipedia.org/wiki/Seven_Warring_States
Yue,PERSON,Seven Warring States,https://en.wikipedia.org/wiki/Seven_Warring_States
473 BCE,DATE,Seven Warring States,https://en.wikipedia.org/wiki/Seven_Warring_States
Shu,GPE,Seven Warring States,https://en.wikipedia.org/wiki/Seven_Warring_States
316 BCE,DATE,Seven Warring States,https://en.wikipedia.org/wiki/Seven_Warring_States
Zhongshan,GPE,Seven Warring States,https://en.wikipedia.org/wiki/Seven_Warring_States
296 BCE,DATE,Seven Warring States,https://en.wikipedia.org/wiki/Seven_Warring_States
Song,PERSON,Seven Warring States,https://en.wikipedia.org/wiki/Seven_Warring_States
286 BCE,DATE,Seven Warring States,https://en.wikipedia.org/wiki/Seven_Warring_States
Lu,PERSON,Seven Warring States,https://en.wikipedia.org/wiki/Seven_Warring_States
256 or 249 BCE,DATE,Seven Warring States,https://en.wikipedia.org/wiki/Seven_Warring_States
481 BCE,DATE,Seven Warring States,https://en.wikipedia.org/wiki/Seven_Warring_States
Tian,PERSON,Seven Warring States,https://en.wikipedia.org/wiki/Seven_Warring_States
Jiang,PERSON,Seven Warring States,https://en.wikipedia.org/wiki/Seven_Warring_States
decades,DATE,Seven Warring States,https://en.wikipedia.org/wiki/Seven_Warring_States
Han,NORP,Seven Warring States,https://en.wikipedia.org/wiki/Seven_Warring_States
Qin,GPE,Qin (state),https://en.wikipedia.org/wiki/State_of_Qin
Chinese,NORP,Qin (state),https://en.wikipedia.org/wiki/State_of_Qin
the Zhou dynasty,DATE,Qin (state),https://en.wikipedia.org/wiki/State_of_Qin
897 BC.[2,DATE,Qin (state),https://en.wikipedia.org/wiki/State_of_Qin
Xirong,GPE,Qin (state),https://en.wikipedia.org/wiki/State_of_Qin
the North China Plain,LOC,Qin (state),https://en.wikipedia.org/wiki/State_of_Qin
the 4th century BC,DATE,Qin (state),https://en.wikipedia.org/wiki/State_of_Qin
Qin,PERSON,Qin (state),https://en.wikipedia.org/wiki/State_of_Qin
China,GPE,Qin (state),https://en.wikipedia.org/wiki/State_of_Qin
Qin Shi Huang,PERSON,Qin (state),https://en.wikipedia.org/wiki/State_of_Qin
221 BC,DATE,Qin (state),https://en.wikipedia.org/wiki/State_of_Qin
the Qin dynasty,DATE,Qin (state),https://en.wikipedia.org/wiki/State_of_Qin
Sima Qian,PERSON,Qin (state),https://en.wikipedia.org/wiki/State_of_Qin
Zhuanxu,PERSON,Qin (state),https://en.wikipedia.org/wiki/State_of_Qin
Boyi,PERSON,Qin (state),https://en.wikipedia.org/wiki/State_of_Qin
Ying,PERSON,Qin (state),https://en.wikipedia.org/wiki/State_of_Qin
Shun,PERSON,Qin (state),https://en.wikipedia.org/wiki/State_of_Qin
Xia,DATE,Qin (state),https://en.wikipedia.org/wiki/State_of_Qin
Shang,DATE,Qin (state),https://en.wikipedia.org/wiki/State_of_Qin
the Ordos Plateau,LOC,Qin (state),https://en.wikipedia.org/wiki/State_of_Qin
Quanqiu,GPE,Qin (state),https://en.wikipedia.org/wiki/State_of_Qin
犬丘,GPE,Qin (state),https://en.wikipedia.org/wiki/State_of_Qin
Quanrong,LOC,Qin (state),https://en.wikipedia.org/wiki/State_of_Qin
Li County,GPE,Qin (state),https://en.wikipedia.org/wiki/State_of_Qin
Gansu,GPE,Qin (state),https://en.wikipedia.org/wiki/State_of_Qin
the Yellow River,LOC,Qin (state),https://en.wikipedia.org/wiki/State_of_Qin
Shanxi,GPE,Qin (state),https://en.wikipedia.org/wiki/State_of_Qin
Xichui,LOC,Qin (state),https://en.wikipedia.org/wiki/State_of_Qin
Mount Long,LOC,Qin (state),https://en.wikipedia.org/wiki/State_of_Qin
the Shang dynasty,DATE,Qin (state),https://en.wikipedia.org/wiki/State_of_Qin
Xirong,NORP,Qin (state),https://en.wikipedia.org/wiki/State_of_Qin
Rong,PERSON,Qin (state),https://en.wikipedia.org/wiki/State_of_Qin
Shang,PERSON,Qin (state),https://en.wikipedia.org/wiki/State_of_Qin
Elai,PERSON,Qin (state),https://en.wikipedia.org/wiki/State_of_Qin
Di Xin,PERSON,Qin (state),https://en.wikipedia.org/wiki/State_of_Qin
Ji Fa,PERSON,Qin (state),https://en.wikipedia.org/wiki/State_of_Qin
Shen,PERSON,Qin (state),https://en.wikipedia.org/wiki/State_of_Qin
Zhou,PERSON,Qin (state),https://en.wikipedia.org/wiki/State_of_Qin
Feizi,PERSON,Qin (state),https://en.wikipedia.org/wiki/State_of_Qin
Daluo,PERSON,Qin (state),https://en.wikipedia.org/wiki/State_of_Qin
Xiao,PERSON,Qin (state),https://en.wikipedia.org/wiki/State_of_Qin
Zhou,GPE,Qin (state),https://en.wikipedia.org/wiki/State_of_Qin
Qin,LOC,Qin (state),https://en.wikipedia.org/wiki/State_of_Qin
Qingshui,GPE,Qin (state),https://en.wikipedia.org/wiki/State_of_Qin
Zhangjiachuan,GPE,Qin (state),https://en.wikipedia.org/wiki/State_of_Qin
Qinyi,GPE,Qin (state),https://en.wikipedia.org/wiki/State_of_Qin
Qinting,GPE,Qin (state),https://en.wikipedia.org/wiki/State_of_Qin
秦亭,GPE,Qin (state),https://en.wikipedia.org/wiki/State_of_Qin
Annette Juliano,PERSON,Qin (state),https://en.wikipedia.org/wiki/State_of_Qin
Arthur Cotterel,PERSON,Qin (state),https://en.wikipedia.org/wiki/State_of_Qin
As late as 266 BC,DATE,Qin (state),https://en.wikipedia.org/wiki/State_of_Qin
Wei,GPE,Qin (state),https://en.wikipedia.org/wiki/State_of_Qin
Beidi,PERSON,Qin (state),https://en.wikipedia.org/wiki/State_of_Qin
Central Plains,LOC,Qin (state),https://en.wikipedia.org/wiki/State_of_Qin
Yan,GPE,Qin (state),https://en.wikipedia.org/wiki/State_of_Qin
Chu,GPE,Qin (state),https://en.wikipedia.org/wiki/State_of_Qin
Zhao,PERSON,Qin (state),https://en.wikipedia.org/wiki/State_of_Qin
Huaxia,NORP,Qin (state),https://en.wikipedia.org/wiki/State_of_Qin
842 BC,DATE,Qin (state),https://en.wikipedia.org/wiki/State_of_Qin
Li,PERSON,Qin (state),https://en.wikipedia.org/wiki/State_of_Qin
the following year,DATE,Qin (state),https://en.wikipedia.org/wiki/State_of_Qin
Xuan,PERSON,Qin (state),https://en.wikipedia.org/wiki/State_of_Qin
827 BC,DATE,Qin (state),https://en.wikipedia.org/wiki/State_of_Qin
Qin Zhong,PERSON,Qin (state),https://en.wikipedia.org/wiki/State_of_Qin
Xirong,PERSON,Qin (state),https://en.wikipedia.org/wiki/State_of_Qin
822 BC,DATE,Qin (state),https://en.wikipedia.org/wiki/State_of_Qin
Duke Zhuang,PERSON,Qin (state),https://en.wikipedia.org/wiki/State_of_Qin
Qin Zhong's,PERSON,Qin (state),https://en.wikipedia.org/wiki/State_of_Qin
Zhuang,PERSON,Qin (state),https://en.wikipedia.org/wiki/State_of_Qin
778 BC,DATE,Qin (state),https://en.wikipedia.org/wiki/State_of_Qin
Shifu,PERSON,Qin (state),https://en.wikipedia.org/wiki/State_of_Qin
Duke Xiang,PERSON,Qin (state),https://en.wikipedia.org/wiki/State_of_Qin
777 BC,DATE,Qin (state),https://en.wikipedia.org/wiki/State_of_Qin
Mu Ying,PERSON,Qin (state),https://en.wikipedia.org/wiki/State_of_Qin
Rong,NORP,Qin (state),https://en.wikipedia.org/wiki/State_of_Qin
Feng,PERSON,Qin (state),https://en.wikipedia.org/wiki/State_of_Qin
Qian,GPE,Qin (state),https://en.wikipedia.org/wiki/State_of_Qin
Long County,GPE,Qin (state),https://en.wikipedia.org/wiki/State_of_Qin
Shaanxi,GPE,Qin (state),https://en.wikipedia.org/wiki/State_of_Qin
Quanqiu,PERSON,Qin (state),https://en.wikipedia.org/wiki/State_of_Qin
a year later,DATE,Qin (state),https://en.wikipedia.org/wiki/State_of_Qin
771 BC,DATE,Qin (state),https://en.wikipedia.org/wiki/State_of_Qin
Shen,GPE,Qin (state),https://en.wikipedia.org/wiki/State_of_Qin
Zeng,GPE,Qin (state),https://en.wikipedia.org/wiki/State_of_Qin
Quanrong,GPE,Qin (state),https://en.wikipedia.org/wiki/State_of_Qin
Haojing,GPE,Qin (state),https://en.wikipedia.org/wiki/State_of_Qin
You,PERSON,Qin (state),https://en.wikipedia.org/wiki/State_of_Qin
the Western Zhou,DATE,Qin (state),https://en.wikipedia.org/wiki/State_of_Qin
Xiang,PERSON,Qin (state),https://en.wikipedia.org/wiki/State_of_Qin
Ping,PERSON,Qin (state),https://en.wikipedia.org/wiki/State_of_Qin
Luoyi,GPE,Qin (state),https://en.wikipedia.org/wiki/State_of_Qin
Luoyang,GPE,Qin (state),https://en.wikipedia.org/wiki/State_of_Qin
the Eastern Zhou dynasty,DATE,Qin (state),https://en.wikipedia.org/wiki/State_of_Qin
Qishan,GPE,Qin (state),https://en.wikipedia.org/wiki/State_of_Qin
the Western Zhou dynasty.[6][12,DATE,Qin (state),https://en.wikipedia.org/wiki/State_of_Qin
Wen,PERSON,Qin (state),https://en.wikipedia.org/wiki/State_of_Qin
Wu,PERSON,Qin (state),https://en.wikipedia.org/wiki/State_of_Qin
Spring and Autumn,DATE,Qin (state),https://en.wikipedia.org/wiki/State_of_Qin
the Spring and Autumn period,DATE,Qin (state),https://en.wikipedia.org/wiki/State_of_Qin
Jin,PERSON,Qin (state),https://en.wikipedia.org/wiki/State_of_Qin
Mu,PERSON,Qin (state),https://en.wikipedia.org/wiki/State_of_Qin
Xian,PERSON,Qin (state),https://en.wikipedia.org/wiki/State_of_Qin
Jin,GPE,Qin (state),https://en.wikipedia.org/wiki/State_of_Qin
Hui,PERSON,Qin (state),https://en.wikipedia.org/wiki/State_of_Qin
647 BC,DATE,Qin (state),https://en.wikipedia.org/wiki/State_of_Qin
Duke Mu,PERSON,Qin (state),https://en.wikipedia.org/wiki/State_of_Qin
645 BC,DATE,Qin (state),https://en.wikipedia.org/wiki/State_of_Qin
Chong'er,PERSON,Qin (state),https://en.wikipedia.org/wiki/State_of_Qin
Chu,PERSON,Qin (state),https://en.wikipedia.org/wiki/State_of_Qin
Duke Hui,PERSON,Qin (state),https://en.wikipedia.org/wiki/State_of_Qin
630 BC,DATE,Qin (state),https://en.wikipedia.org/wiki/State_of_Qin
Zheng,PERSON,Qin (state),https://en.wikipedia.org/wiki/State_of_Qin
627 BC,DATE,Qin (state),https://en.wikipedia.org/wiki/State_of_Qin
the Battle of Xiao,EVENT,Qin (state),https://en.wikipedia.org/wiki/State_of_Qin
Luoning County,GPE,Qin (state),https://en.wikipedia.org/wiki/State_of_Qin
Henan,GPE,Qin (state),https://en.wikipedia.org/wiki/State_of_Qin
Three years later,DATE,Qin (state),https://en.wikipedia.org/wiki/State_of_Qin
546 BC,DATE,Qin (state),https://en.wikipedia.org/wiki/State_of_Qin
Qi,PERSON,Qin (state),https://en.wikipedia.org/wiki/State_of_Qin
506 BC,DATE,Qin (state),https://en.wikipedia.org/wiki/State_of_Qin
Helü,PERSON,Qin (state),https://en.wikipedia.org/wiki/State_of_Qin
Wu,GPE,Qin (state),https://en.wikipedia.org/wiki/State_of_Qin
the Battle of Boju,EVENT,Qin (state),https://en.wikipedia.org/wiki/State_of_Qin
Ying,GPE,Qin (state),https://en.wikipedia.org/wiki/State_of_Qin
Jingzhou,GPE,Qin (state),https://en.wikipedia.org/wiki/State_of_Qin
Wu Zixu,PERSON,Qin (state),https://en.wikipedia.org/wiki/State_of_Qin
Shen Baoxu,PERSON,Qin (state),https://en.wikipedia.org/wiki/State_of_Qin
Ai,PERSON,Qin (state),https://en.wikipedia.org/wiki/State_of_Qin
seven days,DATE,Qin (state),https://en.wikipedia.org/wiki/State_of_Qin
Wú Yī,PERSON,Qin (state),https://en.wikipedia.org/wiki/State_of_Qin
505 BC,DATE,Qin (state),https://en.wikipedia.org/wiki/State_of_Qin
the 5th and the early 4th century BC,DATE,Qin (state),https://en.wikipedia.org/wiki/State_of_Qin
the Central Plains,LOC,Qin (state),https://en.wikipedia.org/wiki/State_of_Qin
Warring States,EVENT,Qin (state),https://en.wikipedia.org/wiki/State_of_Qin
Wei,NORP,Qin (state),https://en.wikipedia.org/wiki/State_of_Qin
the Hangu Pass,LOC,Qin (state),https://en.wikipedia.org/wiki/State_of_Qin
Lingbao,GPE,Qin (state),https://en.wikipedia.org/wiki/State_of_Qin
Wu Pass,LOC,Qin (state),https://en.wikipedia.org/wiki/State_of_Qin
Danfeng County,GPE,Qin (state),https://en.wikipedia.org/wiki/State_of_Qin
Guanzhong,GPE,Qin (state),https://en.wikipedia.org/wiki/State_of_Qin
Between 413 and 409 BC,DATE,Qin (state),https://en.wikipedia.org/wiki/State_of_Qin
Jian,PERSON,Qin (state),https://en.wikipedia.org/wiki/State_of_Qin
Wei,PERSON,Qin (state),https://en.wikipedia.org/wiki/State_of_Qin
Wu Qi,PERSON,Qin (state),https://en.wikipedia.org/wiki/State_of_Qin
Han,PERSON,Qin (state),https://en.wikipedia.org/wiki/State_of_Qin
362 BC,DATE,Qin (state),https://en.wikipedia.org/wiki/State_of_Qin
361 BC,DATE,Qin (state),https://en.wikipedia.org/wiki/State_of_Qin
Shang Yang,PERSON,Qin (state),https://en.wikipedia.org/wiki/State_of_Qin
Shang Yang's,PERSON,Qin (state),https://en.wikipedia.org/wiki/State_of_Qin
Huiwen,PERSON,Qin (state),https://en.wikipedia.org/wiki/State_of_Qin
the Seven Warring States,EVENT,Qin (state),https://en.wikipedia.org/wiki/State_of_Qin
the late fourth century BC,DATE,Qin (state),https://en.wikipedia.org/wiki/State_of_Qin
364 BC,DATE,Qin (state),https://en.wikipedia.org/wiki/State_of_Qin
Guanzi,PERSON,Qin (state),https://en.wikipedia.org/wiki/State_of_Qin
Li Si,PERSON,Qin (state),https://en.wikipedia.org/wiki/State_of_Qin
the 240s BC,DATE,Qin (state),https://en.wikipedia.org/wiki/State_of_Qin
Sima Qian[31,PERSON,Qin (state),https://en.wikipedia.org/wiki/State_of_Qin
100 years or so,DATE,Qin (state),https://en.wikipedia.org/wiki/State_of_Qin
more than one hundred years,DATE,Qin (state),https://en.wikipedia.org/wiki/State_of_Qin
the late 4th century BC,DATE,Qin (state),https://en.wikipedia.org/wiki/State_of_Qin
the last century,DATE,Qin (state),https://en.wikipedia.org/wiki/State_of_Qin
the Warring States,GPE,Qin (state),https://en.wikipedia.org/wiki/State_of_Qin
318 BC,DATE,Qin (state),https://en.wikipedia.org/wiki/State_of_Qin
Zhao,GPE,Qin (state),https://en.wikipedia.org/wiki/State_of_Qin
Yan,PERSON,Qin (state),https://en.wikipedia.org/wiki/State_of_Qin
Hangu Pass,LOC,Qin (state),https://en.wikipedia.org/wiki/State_of_Qin
316 BC,DATE,Qin (state),https://en.wikipedia.org/wiki/State_of_Qin
Ba,GPE,Qin (state),https://en.wikipedia.org/wiki/State_of_Qin
